,POI,latitude,longitude,address,city,postCode
4688,Café,43.688178,-79.412384,"383B Spadina Rd (Lonsdale), Toronto ON M5P 2W1",Toronto,M5P 2W1
4689,Pizzeria,43.688484,-79.412807,"333B Lonsdale Rd (at Spadina Rd.), Toronto ON M5P 1R3",Toronto,M5P 1R3
4690,Mediterranean Restaurant,43.688341,-79.412457,"387 Spadina Rd, Toronto ON M5P 2W1",Toronto,M5P 2W1
4691,Clothing Store,43.684147,-79.415295,"396 St Clair Ave W (at Bathurst St.), Toronto ON M5P 3N3",Toronto,M5P 3N3
4692,Coffee Shop,43.684036,-79.415277,"396 St Clair Ave W, Toronto ON M5P 3N3",Toronto,M5P 3N3
4693,Coffee Shop,43.688973,-79.413026,"446 Spadina Rd (N of Lonsdale Rd), Toronto ON M5P 3M2",Toronto,M5P 3M2
4694,Grocery Store,43.6884,-79.412419,"389 Spadina Rd (btwn Montclair & Lonsdale), Toronto ON M5P 2W1",Toronto,M5P 2W1
4695,Gift Store,43.644755,-79.416571,"940 Queen St W (Shaw St), Toronto ON M6J 1G8",Toronto,M6J 1G8
4696,Diner,43.645098,-79.414943,"894 Queen St W (at Crawford), Toronto ON M6J 1G3",Toronto,M6J 1G3
4697,Clothing Store,43.644656,-79.417163,"962 Queen St W, Toronto ON M6J 1G8",Toronto,M6J 1G8
4698,Retail,43.644958,-79.41609,"928 Queen St W (Shaw Street), Toronto ON M6J 1G6",Toronto,M6J 1G6
4699,Retail,43.64455,-79.417847,"972 Queen St W (Givins St.), Toronto ON M6J 1H1",Toronto,M6J 1H1
4700,Diner,43.645256,-79.414314,"872 Queen St W (Crawford), Toronto ON M6J 1G3",Toronto,M6J 1G3
4701,Clothing Store,43.644656,-79.417163,"964 Queen St W (Ossington), Toronto ON M6J 1G8",Toronto,M6J 1G8
4702,Bakery,43.644392,-79.418476,"994 Queen St W (at Ossington Ave.), Toronto ON M6J 1H1",Toronto,M6J 1H1
4703,Bar,43.644593,-79.418789,"15 Ossington Ave (at Queen St W), Toronto ON M6J 2Y8",Toronto,M6J 2Y8
4704,Cosmetics Store,43.645295,-79.414554,"880 Queen St W, Toronto ON M6J 1G3",Toronto,M6J 1G3
4705,Cosmetics Store,43.774252,-79.498453,"4700 Keele St, Toronto ON M3J 1P3",Toronto,M3J 1P3
4706,Burger Joint,43.774236,-79.501732,"4700 Keele St (In York Lanes Shopping Centre), Toronto ON M3J 1P3",Toronto,M3J 1P3
4707,Bagel Shop,43.774252,-79.498453,"4700 Keele St (York Lanes, CRU2 (York University)), Toronto ON M3J 1P3",Toronto,M3J 1P3
4708,Grocery Store,43.774145,-79.501436,"4700 Keele St, Toronto ON M3J 1P3",Toronto,M3J 1P3
4709,Coffee Shop,43.774361,-79.501564,"4700 Keele St (at York University), Toronto ON M3J 1P3",Toronto,M3J 1P3
4710,Pub,43.776301,-79.501926,"4700 Keele St (Keele and Steeles), Toronto ON M3J 1P3",Toronto,M3J 1P3
4711,Medical Center,43.774138,-79.501528,"4700 Keele St, Toronto ON M3J 1P3",Toronto,M3J 1P3
4712,Doctor's Office,43.774256,-79.501454,"4700 Keele St, Toronto ON M3J 1P3",Toronto,M3J 1P3
4713,Sports Bar,43.774138,-79.501528,"4700 Keele St (York Lanes, CRU2 (York University)), Toronto ON M3J 1P3",Toronto,M3J 1P3
4714,Cosmetics Store,43.774132,-79.501621,"4700 Keele St, Toronto ON M3J 1P3",Toronto,M3J 1P3
4715,Park,43.683656,-79.409696,"301 St Clair Ave W (at Spadina Rd), Toronto ON M4V 1S4",Toronto,M4V 1S4
4716,Property Management Office,43.683614,-79.411046,"330 Spadina Rd (St. Clair West), Toronto ON M5R 2V9",Toronto,M5R 2V9
4717,Fruit and Vegetable Store,43.684036,-79.415277,"396 St Clair Ave W (at Bathurst St.), Toronto ON M5P 3N3",Toronto,M5P 3N3
4718,Museum,43.679349,-79.411019,"328 Walmer Rd, Toronto ON M5R 2Y4",Toronto,M5R 2Y4
4719,Café,43.688178,-79.412384,"383B Spadina Rd (Lonsdale), Toronto ON M5P 2W1",Toronto,M5P 2W1
4720,Doctor's Office,43.685131,-79.413347,"400 Walmer Rd, Toronto ON M5P 2X7",Toronto,M5P 2X7
4721,Mediterranean Restaurant,43.688341,-79.412457,"387 Spadina Rd, Toronto ON M5P 2W1",Toronto,M5P 2W1
4722,Arts and Entertainment,43.678757,-79.409896,"1 Austin Terr, Toronto ON M5R 1X8",Toronto,M5R 1X8
4723,Deli,43.647115,-79.396474,"7 Camden St (at Spadina Ave.), Toronto ON M5V 1V2",Toronto,M5V 1V2
4724,Dining and Drinking,43.647638,-79.39623,"140 Spadina Ave (Richmond St.), Toronto ON M5V 2L4",Toronto,M5V 2L4
4725,Vegan and Vegetarian Restaurant,43.648063,-79.395784,"147 Spadina Ave (at Richmond St. W.), Toronto ON M5V 2L7",Toronto,M5V 2L7
4726,Coffee Shop,43.646484,-79.395111,"101 Spadina Ave (btwn Adelaide St W & Oxley St), Toronto ON M5V 2K2",Toronto,M5V 2K2
4727,Vegan and Vegetarian Restaurant,43.647697,-79.396193,"140 Spadina Ave (at Richmond St W), Toronto ON M5V 2L4",Toronto,M5V 2L4
4728,Bookstore,43.647849,-79.394862,"401 Richmond St W (at Spadina Ave.), Toronto ON M5V 3A8",Toronto,M5V 3A8
4729,Furniture and Home Store,43.646163,-79.395668,"82 Spadina Ave, Toronto ON M5V 2J3",Toronto,M5V 2J3
4730,Gift Store,43.647804,-79.394714,"401 Richmond St W (Spadina), Toronto ON M5V 3A8",Toronto,M5V 3A8
4731,Dining and Drinking,43.648552,-79.396002,"163 Spadina Ave, Toronto ON M5V 2L6",Toronto,M5V 2L6
4732,French Restaurant,43.648611,-79.395965,"3rd Floor (Queen Street), Toronto ON M5V 2L6",Toronto,M5V 2L6
4733,Music Venue,43.650888,-79.357573,"50 Tank House Lane (at Cherry St.), Toronto ON M5A 3C4",Toronto,M5A 3C4
4734,Restaurant,43.650678,-79.358148,"32 Tank House Lane (The Distillery District), Toronto ON M5A 3C4",Toronto,M5A 3C4
4735,Music Venue,43.650868,-79.357851,"55 Mill St, Toronto ON M5A 3C4",Toronto,M5A 3C4
4736,Bistro,43.650535,-79.357798,"35 Tank House Lane, Toronto ON M5A 3C4",Toronto,M5A 3C4
4737,Cajun and Creole Restaurant,43.650768,-79.359237,"18 Tank House Lane (Distillery District), Toronto ON M5A 3C4",Toronto,M5A 3C4
4738,Pub,43.650541,-79.3585,"21 Tank House Lane (at Pure Spirits Mews), Toronto ON M5A 3C4",Toronto,M5A 3C4
4739,Bakery,43.650724,-79.358295,"55 Mill St Build, Toronto ON M5A 3C4",Toronto,M5A 3C4
4740,Café,43.650448,-79.359,"11 Tank House Lane, Toronto ON M5A 3C4",Toronto,M5A 3C4
4741,Bakery,43.650533,-79.359387,"55 Mill St (in Distillery District), Toronto ON M5A 3C4",Toronto,M5A 3C4
4742,Music Venue,43.664345,-79.377945,"400 Jarvis St, Toronto ON M4Y 2G6",Toronto,M4Y 2G6
4743,Steakhouse,43.666769,-79.377817,"515 Jarvis St (Wellesley), Toronto ON M4Y 2H7",Toronto,M4Y 2H7
4744,Bakery,43.666615,-79.376062,"154 Wellesley St E (at Sherbourne St), Toronto ON M4Y 1J3",Toronto,M4Y 1J3
4745,Gay Bar,43.664198,-79.379979,"457 Church St (Alexander), Toronto ON M4Y 2C5",Toronto,M4Y 2C5
4746,Juice Bar,43.664459,-79.380255,"471 Church St (btwn Alexander & Maitland St.), Toronto ON M4Y 2C5",Toronto,M4Y 2C5
4747,Pub,43.66457,-79.380272,"475 Church St (at Maitland St.), Toronto ON M4Y 2C5",Toronto,M4Y 2C5
4748,Pizzeria,43.664407,-79.3802,"469 Church St (at Wellesley St.), Toronto ON M4Y 2C5",Toronto,M4Y 2C5
4749,Diner,43.662146,-79.377315,"105 Carlton St (Jarvis St), Toronto ON M5B 1M1",Toronto,M5B 1M1
4750,Seafood Restaurant,43.650598,-79.381743,"56 Temperance St (at Bay St.), Toronto ON M5H 3V5",Toronto,M5H 3V5
4751,American Restaurant,43.64952,-79.381898,"77 Adelaide St W (btwn Bay & York St), Toronto ON M5H 1P9",Toronto,M5H 1P9
4752,Steakhouse,43.649766,-79.383153,"120 Adelaide St W (at York St), Toronto ON M5H 1T1",Toronto,M5H 1T1
4753,American Restaurant,43.65151,-79.379223,"1 Richmond St W (Yonge Street), Toronto ON M5H 3W4",Toronto,M5H 3W4
4754,New American Restaurant,43.651059,-79.379245,"10 Temperance St (Yonge St), Toronto ON M5H 1Y4",Toronto,M5H 1Y4
4755,Café,43.651132,-79.379023,"140 Yonge St (at Temperance St), Toronto ON M5C 1X6",Toronto,M5C 1X6
4756,Clothing Store,43.651999,-79.379441,"176 Yonge St (Queen St W), Toronto ON M5C 2L7",Toronto,M5C 2L7
4757,Coffee Shop,43.649981,-79.383281,"120 Adelaide St W, Toronto ON M5H 1T1",Toronto,M5H 1T1
4758,Soccer Field,43.640472,-79.341714,"275 Unwin Ave (Cherry street), Toronto ON M5H 2N2",Toronto,M5H 2N2
4759,Sports Club,43.639823,-79.339041,"2 Regatta Cres, Toronto ON M2R 2X8",Toronto,M2R 2X8
4760,Arts and Entertainment,43.657332,-79.448087,"1426 Bloor St W, Toronto ON M6P 3L5",Toronto,M6P 3L5
4761,Public and Social Service,43.65805,-79.45054,"21 Randolph Ave, Toronto ON M6P 4G4",Toronto,M6P 4G4
4762,Café,43.659357,-79.444952,"50 Wade Ave (at Jenet Ave), Toronto ON M6H 2Z3",Toronto,M6H 2Z3
4763,Café,43.659721,-79.453801,"2473 Dundas St W, Toronto ON M6P 1X3",Toronto,M6P 1X3
4764,Poutine Restaurant,43.65628,-79.453248,"1556 Bloor St W (Bloor St W & Dundas St W), Toronto ON M6P 1A4",Toronto,M6P 1A4
4765,Café,43.657091,-79.447534,"1421 Bloor St W (Symington), Toronto ON M6P 3L4",Toronto,M6P 3L4
4766,Coffee Shop,43.656167,-79.454025,"1578 Bloor St W, Toronto ON M6P 1A4",Toronto,M6P 1A4
4767,Pizzeria,43.657594,-79.452945,"2385 Dundas St W (at Bloor St W), Toronto ON M6P 1X2",Toronto,M6P 1X2
4768,Grocery Store,43.655294,-79.450611,"2290 Dundas St W (at Bloor St W), Toronto ON M6R 1X4",Toronto,M6R 1X4
4769,Sushi Restaurant,43.648133,-79.400236,"478 Queen St W (Augusta), Toronto ON M5V 2B2",Toronto,M5V 2B2
4770,Bar,43.648238,-79.399552,"458 Queen St W, Toronto ON M5V 2A8",Toronto,M5V 2A8
4771,Cocktail Bar,43.648133,-79.400236,"472 Queen St W (btwn Augusta & Denison), Toronto ON M5V 2B2",Toronto,M5V 2B2
4772,Butcher,43.647766,-79.400645,"565 Queen St W (at Denison Ave.), Toronto ON M5V 2B6",Toronto,M5V 2B6
4773,French Restaurant,43.647902,-79.401087,"492 Queen St W (at Denison), Toronto ON M5V 2B3",Toronto,M5V 2B3
4774,Udon Restaurant,43.648349,-79.399569,"456 Queen St W (at Augusta Ave), Toronto ON M5V 2A8",Toronto,M5V 2A8
4775,Gift Store,43.647621,-79.401089,"577 Queen St W (at Portland St.), Toronto ON M5V 2B6",Toronto,M5V 2B6
4776,Coffee Shop,43.646865,-79.400688,"529 Richmond St E, Toronto ON M5A 1R4",Toronto,M5A 1R4
4777,Café,43.647351,-79.402495,"613 Queen St W (btwn Bathurst & Portland), Toronto ON M5V 2B7",Toronto,M5V 2B7
4778,Monument,43.647952,-79.398851,"753 Queen St W (Alley btwn Queen & Richmond street), Toronto ON M6J 1G1",Toronto,M6J 1G1
4779,Diner,43.693198,-79.315814,"1239A Woodbine Ave, Toronto ON M4C 4E5",Toronto,M4C 4E5
4780,Retail,43.692597,-79.315579,"1231 Woodbine Ave (Lumsden Ave), Toronto ON M4C 4E1",Toronto,M4C 4E1
4781,Hakka Restaurant,43.693145,-79.315759,"1235 Woodbine Ave (Lumsden Avenue), Toronto ON M4C 4E5",Toronto,M4C 4E5
4782,Government Department,43.693053,-79.316259,"1240 Woodbine Ave (Mortimer Acdnue), Toronto ON M4C 4E4",Toronto,M4C 4E4
4783,Beer Store,43.693634,-79.316772,"1270 Woodbine Ave (at Mortimer Ave.), Toronto ON M4C 4E6",Toronto,M4C 4E6
4784,Garden Center,43.69268,-79.312083,"165 King Edward Ave, Toronto ON M4C 5J7",Toronto,M4C 5J7
4785,Convenience Store,43.694514,-79.308442,"250 Westlake Ave, Toronto ON M4C 4T4",Toronto,M4C 4T4
4786,Skating Rink,43.697393,-79.315259,"888 Cosburn Ave (Woodbine), Toronto ON M4C 2W6",Toronto,M4C 2W6
4787,Dining and Drinking,43.693773,-79.31015,"213 Oak Park Ave, Toronto ON M4C 4N2",Toronto,M4C 4N2
4788,Bakery,43.644175,-79.400633,"609 King St W, Toronto ON M5V 1M5",Toronto,M5V 1M5
4789,Beer Bar,43.644181,-79.40054,"609 King St W (btwn Bathurst & Portland St), Toronto ON M5V 1M5",Toronto,M5V 1M5
4790,Cocktail Bar,43.643546,-79.398476,"488 Wellington St W (at Portland St), Toronto ON M5V 1E3",Toronto,M5V 1E3
4791,Burger Joint,43.643552,-79.398383,"488 Wellington St W (at Draper St.), Toronto ON M5V 1E3",Toronto,M5V 1E3
4792,Clothing Store,43.64231,-79.402345,"62 Bathurst St (at Wellington), Toronto ON M5V 2P7",Toronto,M5V 2P7
4793,Bagel Shop,43.64175,-79.401555,"33 Bathurst St, Toronto ON M5V 2P1",Toronto,M5V 2P1
4794,Middle Eastern Restaurant,43.643974,-79.399526,"77 Portland St (King Street), Toronto ON M5V 2M9",Toronto,M5V 2M9
4795,Grocery Store,43.641155,-79.402021,"28 Bathurst St (at Front St W), Toronto ON M5V 0R4",Toronto,M5V 0R4
4796,American Restaurant,43.644485,-79.398672,"545 King St W, Toronto ON M5V 1M1",Toronto,M5V 1M1
4797,Steakhouse,43.646718,-79.374862,"26 the Esplanade, Toronto ON M5E 1A6",Toronto,M5E 1A6
4798,Beer Bar,43.647367,-79.373656,"70 the Esplanade, Toronto ON M5E 1R2",Toronto,M5E 1R2
4799,Vegan and Vegetarian Restaurant,43.647823,-79.374336,"47 Front St E (Church Street), Toronto ON M5E 1B3",Toronto,M5E 1B3
4800,Beer Bar,43.648393,-79.373445,"67 Front St E (at Church St), Toronto ON M5E 1B5",Toronto,M5E 1B5
4801,Thai Restaurant,43.648593,-79.374552,"52 Wellington St E (at Church St), Toronto ON M5E 1C7",Toronto,M5E 1C7
4802,Breakfast Spot,43.646639,-79.375176,"22 the Esplanade, Toronto ON M5E 1A6",Toronto,M5E 1A6
4803,Farmers Market,43.648637,-79.371614,"93 Front St E (at Lower Jarvis St), Toronto ON M5E 1C3",Toronto,M5E 1C3
4804,Night Club,43.648593,-79.374552,"52 Wellington St E (btwn Church St. and Yonge St.), Toronto ON M5E 1C7",Toronto,M5E 1C7
4805,Bakery,43.644175,-79.400633,"609 King St W, Toronto ON M5V 1M5",Toronto,M5V 1M5
4806,Beer Bar,43.644181,-79.40054,"609 King St W (btwn Bathurst & Portland St), Toronto ON M5V 1M5",Toronto,M5V 1M5
4807,Italian Restaurant,43.644507,-79.400686,"620 King St W (at Adelaide Pl), Toronto ON M5V 1M6",Toronto,M5V 1M6
4808,Italian Restaurant,43.645005,-79.400017,"101 Portland St (btwn King St W & Adelaide St W), Toronto ON M5V 2N3",Toronto,M5V 2N3
4809,Italian Restaurant,43.644593,-79.400279,"604 King St W (at Portland St.), Toronto ON M5V 1E1",Toronto,M5V 1E1
4810,Bar,43.64426,-79.400226,"587 King St W, Toronto ON M5V 1M5",Toronto,M5V 1M5
4811,Coffee Shop,43.64522,-79.400145,"107 Portland St (btwn Adelaide St. & King St.), Toronto ON M5V 2N3",Toronto,M5V 2N3
4812,Caribbean Restaurant,43.645461,-79.400698,"104 Portland St (Portland and Adelaide), Toronto ON M5V 2N2",Toronto,M5V 2N2
4813,American Restaurant,43.645246,-79.40057,"98 Portland St, Toronto ON M5V 2N2",Toronto,M5V 2N2
4814,Dining and Drinking,43.644837,-79.399243,"560 King St W, Toronto ON M5V 0L5",Toronto,M5V 0L5
4815,Movie Theater,43.646604,-79.390363,"350 King St W (at John St.), Toronto ON M5V 3X5",Toronto,M5V 3X5
4816,Japanese Restaurant,43.645275,-79.392441,"80 Blue Jays Way, Toronto ON M5V 2G3",Toronto,M5V 2G3
4817,Asian Restaurant,43.647672,-79.391888,"322 Adelaide St W (btwn Widmer & Peter), Toronto ON M5V 1R1",Toronto,M5V 1R1
4818,Café,43.645386,-79.392459,"80 Blue Jays Way (Mercer), Toronto ON M5V 2G3",Toronto,M5V 2G3
4819,Theater,43.647025,-79.389214,"300 King St W (at John St.), Toronto ON M5V 1J2",Toronto,M5V 1J2
4820,American Restaurant,43.646031,-79.389757,"8 Mercer St (John St), Toronto ON M5V 0C4",Toronto,M5V 0C4
4821,Taco Restaurant,43.647179,-79.390174,"106 John St (at King St W), Toronto ON M5V 2E1",Toronto,M5V 2E1
4822,Pizzeria,43.647135,-79.393112,"331 Adelaide St W, Toronto ON M5V 1R5",Toronto,M5V 1R5
4823,Salad Restaurant,43.647521,-79.392425,"330 Adelaide St W, Toronto ON M5V 1R4",Toronto,M5V 1R4
4824,Dining and Drinking,43.645334,-79.392404,"80 Blue Jays Way, Toronto ON M5V 2G3",Toronto,M5V 2G3
4825,BBQ Joint,43.667842,-79.369195,"601 Parliament St (at Wellesley St. E), Toronto ON M4X 1P9",Toronto,M4X 1P9
4826,Pizzeria,43.667484,-79.368718,"12 Amelia St (Parliament St), Toronto ON M4X 1E1",Toronto,M4X 1E1
4827,Bakery,43.667516,-79.36905,"589A Parliament St (Amelia St.), Toronto ON M4X 1P9",Toronto,M4X 1P9
4828,Indian Restaurant,43.666889,-79.369184,"556 Parliament St (at Prospect St.), Toronto ON M4X 1P6",Toronto,M4X 1P6
4829,American Restaurant,43.667208,-79.373303,"209 Wellesley St E (btwn Bleecker & Ontario), Toronto ON M4X 1G1",Toronto,M4X 1G1
4830,Pizzeria,43.668024,-79.369785,"297 Wellesley St E, Toronto ON M4X 1G9",Toronto,M4X 1G9
4831,Pizzeria,43.667208,-79.369422,"560 Parliament St (Prospect), Toronto ON M4X 1P8",Toronto,M4X 1P8
4832,Butcher,43.665688,-79.368713,"516 Parliament St (Winchester), Toronto ON M4X 1P4",Toronto,M4X 1P4
4833,"Cafe, Coffee, and Tea House",43.667138,-79.36885,"581 Parliament St (Amelia), Toronto ON M4X 1P7",Toronto,M4X 1P7
4834,Juice Bar,43.678861,-79.390686,"5 MacPherson Ave (Yonge St.), Toronto ON M5R 1W7",Toronto,M5R 1W7
4835,Italian Restaurant,43.678711,-79.390429,"1112 Yonge St (btwn Macpherson Ave & Roxborough St W), Toronto ON M4W 2L6",Toronto,M4W 2L6
4836,Italian Restaurant,43.680057,-79.390456,"1095 Yonge St (at Price St.), Toronto ON M4W 2L7",Toronto,M4W 2L7
4837,Italian Restaurant,43.679991,-79.390586,"1095 Yonge St (at Price St.), Toronto ON M4W 2L7",Toronto,M4W 2L7
4838,Shoe Store,43.67973,-79.39031,"1087 Yonge St, Toronto ON M4W 2L5",Toronto,M4W 2L5
4839,Bakery,43.680102,-79.390604,"1099 Yonge St (at Marlborough Ave), Toronto ON M4W 2L7",Toronto,M4W 2L7
4840,Bistro,43.680291,-79.391101,"1158 Yonge St, Toronto ON M4W 2L9",Toronto,M4W 2L9
4841,Coffee Shop,43.677934,-79.390305,"1088 Yonge St (at Roxborough St), Toronto ON M4W 2L4",Toronto,M4W 2L4
4842,Bistro,43.678659,-79.390374,"1108 Yonge St (Price), Toronto ON M4W 2L6",Toronto,M4W 2L6
4843,Chinese Restaurant,43.674104,-79.398207,"265 Davenport Rd, Toronto ON M5R 1J9",Toronto,M5R 1J9
4844,Italian Restaurant,43.674983,-79.396149,"202 Davenport Rd, Toronto ON M5R 1J2",Toronto,M5R 1J2
4845,Italian Restaurant,43.673676,-79.396362,"116A Rd Ave, Toronto ON M5R 2H4",Toronto,M5R 2H4
4846,Bistro,43.675034,-79.400086,"166 Bedford Rd (Dupont St), Toronto ON M5R 2K9",Toronto,M5R 2K9
4847,Café,43.673676,-79.396362,"131 Ave Rd, Toronto ON M5R 2H7",Toronto,M5R 2H7
4848,Spiritual Center,43.676934,-79.397115,"243 Ave Rd (Roxborough St. W.), Toronto ON M5R 2J6",Toronto,M5R 2J6
4849,Coffee Shop,43.674812,-79.396964,"222 Davenport Rd (Avenue Road), Toronto ON M5R 1J6",Toronto,M5R 1J6
4850,Organic Grocery,43.671818,-79.394896,"87 Ave Rd (Davenport Rd), Toronto ON M5R 3R9",Toronto,M5R 3R9
4851,Bakery,43.672072,-79.395264,"87 Ave Rd (In Yorkville Mall), Toronto ON M5R 3R9",Toronto,M5R 3R9
4852,Stadium,43.63578,-79.41495,"45 Manitoba Dr (at Nunavut Rd), Toronto ON M6K 3C3",Toronto,M6K 3C3
4853,Soccer Field,43.633272,-79.418568,"170 Princes' Blvd (at Ontario Dr), Toronto ON M6K 3C3",Toronto,M6K 3C3
4854,Coffee Shop,43.633546,-79.41249,"109 Princes' Blvd, Toronto ON M6K 3C3",Toronto,M6K 3C3
4855,Poutine Restaurant,43.635937,-79.415115,"100 Princes' Blvd (at Ricoh Coliseum), Toronto ON M6K 3C3",Toronto,M6K 3C3
4856,Music Venue,43.629199,-79.415159,"909 Lake Shore Blvd W (at Ontario Place), Toronto ON M6K 3L3",Toronto,M6K 3L3
4857,Soccer Field,43.633272,-79.418568,"170 Princes' Blvd (at Ontario Dr), Toronto ON M6K 3C3",Toronto,M6K 3C3
4858,Restaurant,43.63466,-79.419537,"210 Princes' Blvd (Ontario Place), Toronto ON M6K 3C3",Toronto,M6K 3C3
4859,Stadium,43.63578,-79.41495,"45 Manitoba Dr (at Nunavut Rd), Toronto ON M6K 3C3",Toronto,M6K 3C3
4860,"Cafe, Coffee, and Tea House",43.637966,-79.418851,"171 E Liberty St (Hanna Ave), Toronto ON M6K 3P6",Toronto,M6K 3P6
4861,Bakery,43.638373,-79.417888,"171 E Liberty St (Liberty Village), Toronto ON M6K 3P6",Toronto,M6K 3P6
4862,New American Restaurant,43.638448,-79.419162,"171 E Liberty St, Toronto ON M6K 3P6",Toronto,M6K 3P6
4863,Poutine Restaurant,43.633062,-79.419142,"170 Princes' Blvd (at BMO Field), Toronto ON M6K 3C3",Toronto,M6K 3C3
4864,Fast Food Restaurant,43.649901,-79.482845,"2400 Bloor St W, Toronto ON M6S 1P5",Toronto,M6S 1P5
4865,Falafel Restaurant,43.649901,-79.482845,"2396 Bloor St W (at Armadale Ave), Toronto ON M6S 1P5",Toronto,M6S 1P5
4866,Café,43.64975,-79.483381,"2412 Bloor St W (Jane), Toronto ON M6S 1P9",Toronto,M6S 1P9
4867,French Restaurant,43.650021,-79.481976,"2372 Bloor St W (Jane), Toronto ON M6S 1P5",Toronto,M6S 1P5
4868,Juice Bar,43.64967,-79.483696,"2420 Bloor St W (btwn Armadale & Jane), Toronto ON M6S 1P9",Toronto,M6S 1P9
4869,Bookstore,43.650252,-79.481125,"2350 Bloor St W, Toronto ON M6S 1P3",Toronto,M6S 1P3
4870,Pub,43.649107,-79.484493,"2455 Bloor St W (at Jane St.), Toronto ON M6S 1P7",Toronto,M6S 1P7
4871,Sushi Restaurant,43.649863,-79.484896,"18 Jane St (Bloor), Toronto ON M6S 3Y2",Toronto,M6S 3Y2
4872,American Restaurant,43.64943,-79.483143,"2401 Bloor St W, Toronto ON M6S 1P7",Toronto,M6S 1P7
4873,Tobacco Store,43.64996,-79.482807,"Village 259 Armadale Ave, Toronto ON M6S 3X5",Toronto,M6S 3X5
4874,Park,43.634109,-79.405523,"711 Lake Shore Blvd W (at Strachan Ave.), Toronto ON M5V 3T7",Toronto,M5V 3T7
4875,Bistro,43.636527,-79.404694,"215 Fort York Blvd, Toronto ON M5V 4A2",Toronto,M5V 4A2
4876,Park,43.63839,-79.406861,"100 Garrison Rd (at Fort York Blvd), Toronto ON M5V 3K9",Toronto,M5V 3K9
4877,Stadium,43.63578,-79.41495,"45 Manitoba Dr (at Nunavut Rd), Toronto ON M6K 3C3",Toronto,M6K 3C3
4878,Coffee Shop,43.633546,-79.41249,"109 Princes' Blvd, Toronto ON M6K 3C3",Toronto,M6K 3C3
4879,Sushi Restaurant,43.665661,-79.3869,"33 Saint Joseph St (Yonge and Wellesley), Toronto ON M4Y 1J8",Toronto,M4Y 1J8
4880,Fried Chicken Joint,43.665406,-79.387326,"995 Bay St (Phipps St.), Toronto ON M5S 3C4",Toronto,M5S 3C4
4881,Café,43.665372,-79.387789,"1000 Bay St, Toronto ON M5S 0C4",Toronto,M5S 0C4
4882,Bubble Tea Shop,43.665748,-79.385698,"5 St Joseph St, Toronto ON M4Y 0B6",Toronto,M4Y 0B6
4883,Diner,43.666761,-79.385672,"4 Irwin Ave (at Yonge St), Toronto ON M4Y 1K9",Toronto,M4Y 1K9
4884,Café,43.664218,-79.38667,"925 Bay St, Toronto ON M5S 3L4",Toronto,M5S 3L4
4885,Dessert Shop,43.665449,-79.385182,"596 Yonge St, Toronto ON M4Y 1Z3",Toronto,M4Y 1Z3
4886,Martial Arts Dojo,43.666148,-79.384826,"295 College St (Wellesley St.), Toronto ON M5T 1S2",Toronto,M5T 1S2
4887,Italian Restaurant,43.666853,-79.385172,"605 Yonge St (Irwin Ave), Toronto ON M4Y 1Z5",Toronto,M4Y 1Z5
4888,Burger Joint,43.680572,-79.285196,"1019 Kingston Rd (at Bingham Ave.), Toronto ON M4E 1T3",Toronto,M4E 1T3
4889,Pub,43.680945,-79.284693,"1032 Kingston Rd (At Victoria Park), Toronto ON M4E 1T4",Toronto,M4E 1T4
4890,"Cafe, Coffee, and Tea House",43.680686,-79.282828,"1089 Kingston Rd (Victoria Park Ave), Scarborough ON M1N 4E4",Scarborough,M1N 4E4
4891,Nail Salon,43.68082,-79.285656,Toronto ON M4E 1T2,Toronto,M4E 1T2
4892,Beer Store,43.680529,-79.282663,"1089 Kingston Rd (Victoria Park), Scarborough ON M1N 4E4",Scarborough,M1N 4E4
4893,Dentist,43.680523,-79.282756,"1089 Kingston Rd (Victoria Park & Kingston rd), Toronto ON M1N 4E4",Toronto,M1N 4E4
4894,Gym and Studio,43.68079,-79.282938,"1089 Kingston Rd, Toronto ON M1N 4E4",Toronto,M1N 4E4
4895,Pizzeria,43.680797,-79.283275,"1085 Kingston Rd (Kingston Rd and Victoria Park Ave), Toronto ON M1N 4E3",Toronto,M1N 4E3
4896,Music Store,43.680645,-79.284178,"1051 Kingston Rd (at Victoria Park Ave.), Toronto ON M4E 1T5",Toronto,M4E 1T5
4897,Convenience Store,43.680849,-79.282901,"1100 Kingston Rd, Toronto ON M1N 4E4",Toronto,M1N 4E4
4898,Pizzeria,43.652042,-79.366452,"260 King St E (Princess), Toronto ON M5A 4L5",Toronto,M5A 4L5
4899,Coffee Shop,43.651731,-79.365327,"343 King St E (btwn Princess & Berkeley St), Toronto ON M5A 1L1",Toronto,M5A 1L1
